x,y,TOTAL_SNOW_FLAG,TOTAL_RAIN_FLAG,DIRECTION_MAX_GUST,MAX_TEMPERATURE_FLAG,SNOW_ON_GROUND_FLAG,LOCAL_DAY,PROVINCE_CODE,MEAN_TEMPERATURE_FLAG,TOTAL_SNOW,LOCAL_DATE,SPEED_MAX_GUST_FLAG,SPEED_MAX_GUST,HEATING_DEGREE_DAYS,COOLING_DEGREE_DAYS,MIN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_RAIN,MAX_REL_HUMIDITY_FLAG,MIN_TEMPERATURE,MEAN_TEMPERATURE,STATION_NAME,MIN_REL_HUMIDITY_FLAG,LOCAL_MONTH,TOTAL_PRECIPITATION_FLAG,MAX_TEMPERATURE,MIN_REL_HUMIDITY,HEATING_DEGREE_DAYS_FLAG,LOCAL_YEAR,ID,CLIMATE_IDENTIFIER,DIRECTION_MAX_GUST_FLAG,COOLING_DEGREE_DAYS_FLAG,SNOW_ON_GROUND,MAX_REL_HUMIDITY,ELEVATION
-123.09305555555557,49.170833333333334,,,,,,10,BC,,0.0,2023-06-10 00:00:00,,,4.0,0.0,,0.8,0.8,,11.5,14.0,RICHMOND NATURE PARK,,6,,16.5,,,2023,1106PF7.2023.6.10,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,11,BC,,0.0,2023-06-11 00:00:00,,,0.2,0.0,,0.0,0.0,,12.0,17.8,RICHMOND NATURE PARK,,6,,23.5,,,2023,1106PF7.2023.6.11,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,12,BC,,0.0,2023-06-12 00:00:00,,,1.0,0.0,,0.0,0.0,,11.0,17.0,RICHMOND NATURE PARK,,6,,23.0,,,2023,1106PF7.2023.6.12,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,13,BC,,0.0,2023-06-13 00:00:00,,,1.0,0.0,,0.0,0.0,,12.0,17.0,RICHMOND NATURE PARK,,6,,22.0,,,2023,1106PF7.2023.6.13,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,14,BC,,0.0,2023-06-14 00:00:00,,,1.7,0.0,,2.8,2.8,,12.0,16.3,RICHMOND NATURE PARK,,6,,20.5,,,2023,1106PF7.2023.6.14,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,15,BC,,0.0,2023-06-15 00:00:00,,,2.5,0.0,,0.0,0.0,,8.0,15.5,RICHMOND NATURE PARK,,6,,23.0,,,2023,1106PF7.2023.6.15,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,16,BC,,0.0,2023-06-16 00:00:00,,,0.5,0.0,,0.2,0.2,,13.0,17.5,RICHMOND NATURE PARK,,6,,22.0,,,2023,1106PF7.2023.6.16,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,17,BC,,0.0,2023-06-17 00:00:00,,,2.0,0.0,,0.0,0.0,,11.0,16.0,RICHMOND NATURE PARK,,6,,21.0,,,2023,1106PF7.2023.6.17,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,18,BC,,0.0,2023-06-18 00:00:00,,,4.2,0.0,,0.0,0.0,,8.0,13.8,RICHMOND NATURE PARK,,6,,19.5,,,2023,1106PF7.2023.6.18,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,19,BC,,0.0,2023-06-19 00:00:00,,,6.2,0.0,,4.8,4.8,,9.0,11.8,RICHMOND NATURE PARK,,6,,14.5,,,2023,1106PF7.2023.6.19,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,22,BC,,0.0,2023-06-22 00:00:00,,,1.2,0.0,,0.0,0.0,,9.0,16.8,RICHMOND NATURE PARK,,6,,24.5,,,2023,1106PF7.2023.6.22,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,23,BC,,0.0,2023-06-23 00:00:00,,,0.0,1.8,,0.0,0.0,,10.0,19.8,RICHMOND NATURE PARK,,6,,29.5,,,2023,1106PF7.2023.6.23,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,24,BC,,0.0,2023-06-24 00:00:00,,,1.5,0.0,,0.0,0.0,,12.5,16.5,RICHMOND NATURE PARK,,6,,20.5,,,2023,1106PF7.2023.6.24,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,25,BC,,0.0,2023-06-25 00:00:00,,,0.5,0.0,,0.0,0.0,,9.0,17.5,RICHMOND NATURE PARK,,6,,26.0,,,2023,1106PF7.2023.6.25,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,28,BC,,0.0,2023-06-28 00:00:00,,,0.0,1.8,,0.0,0.0,,12.5,19.8,RICHMOND NATURE PARK,,6,,27.0,,,2023,1106PF7.2023.6.28,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,29,BC,,0.0,2023-06-29 00:00:00,,,0.0,2.3,,0.0,0.0,,13.0,20.3,RICHMOND NATURE PARK,,6,,27.5,,,2023,1106PF7.2023.6.29,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,30,BC,,0.0,2023-06-30 00:00:00,,,0.0,1.0,,0.0,0.0,,11.5,19.0,RICHMOND NATURE PARK,,6,,26.5,,,2023,1106PF7.2023.6.30,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,1,BC,,0.0,2023-07-01 00:00:00,,,0.0,2.5,,0.0,0.0,,15.0,20.5,RICHMOND NATURE PARK,,7,,26.0,,,2023,1106PF7.2023.7.1,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,2,BC,,0.0,2023-07-02 00:00:00,,,0.0,1.8,,0.0,0.0,,14.5,19.8,RICHMOND NATURE PARK,,7,,25.0,,,2023,1106PF7.2023.7.2,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,3,BC,,0.0,2023-07-03 00:00:00,,,0.0,1.0,,0.0,0.0,,13.0,19.0,RICHMOND NATURE PARK,,7,,25.0,,,2023,1106PF7.2023.7.3,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,4,BC,,0.0,2023-07-04 00:00:00,,,0.0,3.0,,0.0,0.0,,13.0,21.0,RICHMOND NATURE PARK,,7,,29.0,,,2023,1106PF7.2023.7.4,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,5,BC,,0.0,2023-07-05 00:00:00,,,0.0,3.5,,0.0,0.0,,13.0,21.5,RICHMOND NATURE PARK,,7,,30.0,,,2023,1106PF7.2023.7.5,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,6,BC,,0.0,2023-07-06 00:00:00,,,0.0,3.3,,0.0,0.0,,13.0,21.3,RICHMOND NATURE PARK,,7,,29.5,,,2023,1106PF7.2023.7.6,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,7,BC,,0.0,2023-07-07 00:00:00,,,0.0,0.5,,0.0,0.0,,14.0,18.5,RICHMOND NATURE PARK,,7,,23.0,,,2023,1106PF7.2023.7.7,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,8,BC,,0.0,2023-07-08 00:00:00,,,0.0,1.0,,0.0,0.0,,14.0,19.0,RICHMOND NATURE PARK,,7,,24.0,,,2023,1106PF7.2023.7.8,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,9,BC,,0.0,2023-07-09 00:00:00,,,0.0,0.8,,0.0,0.0,,10.5,18.8,RICHMOND NATURE PARK,,7,,27.0,,,2023,1106PF7.2023.7.9,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,10,BC,,0.0,2023-07-10 00:00:00,,,0.5,0.0,,0.0,0.0,,13.0,17.5,RICHMOND NATURE PARK,,7,,22.0,,,2023,1106PF7.2023.7.10,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,11,BC,,0.0,2023-07-11 00:00:00,,,0.0,0.5,,0.0,0.0,,13.0,18.5,RICHMOND NATURE PARK,,7,,24.0,,,2023,1106PF7.2023.7.11,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,14,BC,,0.0,2023-07-14 00:00:00,,,0.0,8.0,,0.0,0.0,,21.0,26.0,RICHMOND NATURE PARK,,7,,31.0,,,2023,1106PF7.2023.7.14,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,15,BC,,0.0,2023-07-15 00:00:00,,,0.0,3.5,,0.0,0.0,,11.0,21.5,RICHMOND NATURE PARK,,7,,32.0,,,2023,1106PF7.2023.7.15,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,18,BC,,0.0,2023-07-18 00:00:00,,,0.0,0.5,,0.0,0.0,,10.5,18.5,RICHMOND NATURE PARK,,7,,26.5,,,2023,1106PF7.2023.7.18,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,19,BC,,0.0,2023-07-19 00:00:00,,,0.0,3.0,,0.0,0.0,,12.0,21.0,RICHMOND NATURE PARK,,7,,30.0,,,2023,1106PF7.2023.7.19,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,20,BC,,0.0,2023-07-20 00:00:00,,,0.0,3.8,,0.0,0.0,,13.5,21.8,RICHMOND NATURE PARK,,7,,30.0,,,2023,1106PF7.2023.7.20,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,21,BC,,0.0,2023-07-21 00:00:00,,,0.0,2.5,,0.0,0.0,,14.0,20.5,RICHMOND NATURE PARK,,7,,27.0,,,2023,1106PF7.2023.7.21,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,22,BC,,0.0,2023-07-22 00:00:00,,,0.0,2.5,,0.0,0.0,,12.5,20.5,RICHMOND NATURE PARK,,7,,28.5,,,2023,1106PF7.2023.7.22,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,25,BC,,0.0,2023-07-25 00:00:00,,,1.5,0.0,,1.0,1.0,,11.0,16.5,RICHMOND NATURE PARK,,7,,22.0,,,2023,1106PF7.2023.7.25,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,26,BC,,0.0,2023-07-26 00:00:00,,,0.0,0.0,,0.0,0.0,,11.5,18.0,RICHMOND NATURE PARK,,7,,24.5,,,2023,1106PF7.2023.7.26,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,27,BC,,0.0,2023-07-27 00:00:00,,,0.0,1.8,,0.0,0.0,,12.0,19.8,RICHMOND NATURE PARK,,7,,27.5,,,2023,1106PF7.2023.7.27,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,M,M,,M,M,29,BC,M,,2023-07-29 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,7,M,,,M,2023,1106PF7.2023.7.29,1106PF7,,M,,,3.0
-123.09305555555557,49.170833333333334,,,,,,31,BC,,0.0,2023-07-31 00:00:00,,,0.0,0.5,,0.0,0.0,,10.0,18.5,RICHMOND NATURE PARK,,7,,27.0,,,2023,1106PF7.2023.7.31,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,1,BC,,0.0,2023-08-01 00:00:00,,,0.0,1.0,,0.0,0.0,,10.0,19.0,RICHMOND NATURE PARK,,8,,28.0,,,2023,1106PF7.2023.8.1,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,2,BC,,0.0,2023-08-02 00:00:00,,,0.0,0.0,,0.0,0.0,,10.5,18.0,RICHMOND NATURE PARK,,8,,25.5,,,2023,1106PF7.2023.8.2,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,3,BC,,0.0,2023-08-03 00:00:00,,,0.0,2.5,,0.0,0.0,,12.5,20.5,RICHMOND NATURE PARK,,8,,28.5,,,2023,1106PF7.2023.8.3,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,4,BC,,0.0,2023-08-04 00:00:00,,,0.0,2.8,,0.0,0.0,,11.5,20.8,RICHMOND NATURE PARK,,8,,30.0,,,2023,1106PF7.2023.8.4,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,5,BC,,0.0,2023-08-05 00:00:00,,,0.0,0.8,,0.0,0.0,,11.5,18.8,RICHMOND NATURE PARK,,8,,26.0,,,2023,1106PF7.2023.8.5,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,6,BC,,0.0,2023-08-06 00:00:00,,,0.0,1.3,,1.6,1.6,,14.0,19.3,RICHMOND NATURE PARK,,8,,24.5,,,2023,1106PF7.2023.8.6,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,7,BC,,0.0,2023-08-07 00:00:00,,,0.0,3.3,,0.0,0.0,,16.5,21.3,RICHMOND NATURE PARK,,8,,26.0,,,2023,1106PF7.2023.8.7,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,8,BC,,0.0,2023-08-08 00:00:00,,,0.0,1.8,,7.4,7.4,,16.0,19.8,RICHMOND NATURE PARK,,8,,23.5,,,2023,1106PF7.2023.8.8,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,9,BC,,0.0,2023-08-09 00:00:00,,,0.0,1.8,,3.0,3.0,,16.5,19.8,RICHMOND NATURE PARK,,8,,23.0,,,2023,1106PF7.2023.8.9,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,10,BC,,0.0,2023-08-10 00:00:00,,,0.0,2.0,,0.0,0.0,,14.0,20.0,RICHMOND NATURE PARK,,8,,26.0,,,2023,1106PF7.2023.8.10,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,11,BC,,0.0,2023-08-11 00:00:00,,,0.0,0.8,,0.0,0.0,,11.0,18.8,RICHMOND NATURE PARK,,8,,26.5,,,2023,1106PF7.2023.8.11,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,12,BC,,0.0,2023-08-12 00:00:00,,,0.0,3.3,,0.0,0.0,,15.5,21.3,RICHMOND NATURE PARK,,8,,27.0,,,2023,1106PF7.2023.8.12,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,13,BC,,0.0,2023-08-13 00:00:00,,,0.0,1.0,,0.0,0.0,,10.0,19.0,RICHMOND NATURE PARK,,8,,28.0,,,2023,1106PF7.2023.8.13,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,14,BC,,0.0,2023-08-14 00:00:00,,,0.0,5.0,,0.0,0.0,,17.0,23.0,RICHMOND NATURE PARK,,8,,29.0,,,2023,1106PF7.2023.8.14,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,15,BC,,0.0,2023-08-15 00:00:00,,,0.0,5.3,,0.0,0.0,,17.0,23.3,RICHMOND NATURE PARK,,8,,29.5,,,2023,1106PF7.2023.8.15,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,16,BC,,0.0,2023-08-16 00:00:00,,,0.0,4.5,,0.0,0.0,,16.0,22.5,RICHMOND NATURE PARK,,8,,29.0,,,2023,1106PF7.2023.8.16,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,17,BC,,0.0,2023-08-17 00:00:00,,,0.0,3.0,,0.0,0.0,,15.0,21.0,RICHMOND NATURE PARK,,8,,27.0,,,2023,1106PF7.2023.8.17,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,18,BC,,0.0,2023-08-18 00:00:00,,,0.0,1.0,,0.0,0.0,,14.0,19.0,RICHMOND NATURE PARK,,8,,24.0,,,2023,1106PF7.2023.8.18,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,19,BC,,0.0,2023-08-19 00:00:00,,,3.5,0.0,,0.0,0.0,,8.0,14.5,RICHMOND NATURE PARK,,8,,21.0,,,2023,1106PF7.2023.8.19,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,20,BC,,0.0,2023-08-20 00:00:00,,,0.5,0.0,,0.0,0.0,,13.0,17.5,RICHMOND NATURE PARK,,8,,22.0,,,2023,1106PF7.2023.8.20,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,23,BC,,0.0,2023-08-23 00:00:00,,,1.0,0.0,,0.0,0.0,,11.0,17.0,RICHMOND NATURE PARK,,8,,23.0,,,2023,1106PF7.2023.8.23,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,24,BC,,0.0,2023-08-24 00:00:00,,,2.7,0.0,,0.0,0.0,,8.0,15.3,RICHMOND NATURE PARK,,8,,22.5,,,2023,1106PF7.2023.8.24,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,25,BC,,0.0,2023-08-25 00:00:00,,,0.7,0.0,,0.0,0.0,,11.5,17.3,RICHMOND NATURE PARK,,8,,23.0,,,2023,1106PF7.2023.8.25,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,26,BC,,0.0,2023-08-26 00:00:00,,,0.0,1.0,,0.0,0.0,,10.0,19.0,RICHMOND NATURE PARK,,8,,28.0,,,2023,1106PF7.2023.8.26,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,27,BC,,0.0,2023-08-27 00:00:00,,,0.0,2.8,,0.0,0.0,,11.5,20.8,RICHMOND NATURE PARK,,8,,30.0,,,2023,1106PF7.2023.8.27,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,28,BC,,0.0,2023-08-28 00:00:00,,,0.0,1.0,,2.2,2.2,,15.0,19.0,RICHMOND NATURE PARK,,8,,23.0,,,2023,1106PF7.2023.8.28,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,29,BC,,0.0,2023-08-29 00:00:00,,,3.0,0.0,,16.2,16.2,,14.0,15.0,RICHMOND NATURE PARK,,8,,16.0,,,2023,1106PF7.2023.8.29,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,1,BC,,0.0,2023-09-01 00:00:00,,,0.0,0.3,,0.0,0.0,,12.0,18.3,RICHMOND NATURE PARK,,9,,24.5,,,2023,1106PF7.2023.9.1,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,4,BC,,0.0,2023-09-04 00:00:00,,,1.7,0.0,,0.0,0.0,,11.0,16.3,RICHMOND NATURE PARK,,9,,21.5,,,2023,1106PF7.2023.9.4,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,5,BC,,0.0,2023-09-05 00:00:00,,,1.0,0.0,,0.0,0.0,,13.0,17.0,RICHMOND NATURE PARK,,9,,21.0,,,2023,1106PF7.2023.9.5,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,6,BC,,0.0,2023-09-06 00:00:00,,,1.2,0.0,,0.0,0.0,,10.5,16.8,RICHMOND NATURE PARK,,9,,23.0,,,2023,1106PF7.2023.9.6,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,7,BC,,0.0,2023-09-07 00:00:00,,,0.7,0.0,,0.0,0.0,,11.5,17.3,RICHMOND NATURE PARK,,9,,23.0,,,2023,1106PF7.2023.9.7,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,8,BC,,0.0,2023-09-08 00:00:00,,,2.5,0.0,,0.0,0.0,,8.0,15.5,RICHMOND NATURE PARK,,9,,23.0,,,2023,1106PF7.2023.9.8,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,20,BC,,0.0,2023-09-20 00:00:00,,,3.0,0.0,,0.0,0.0,,11.0,15.0,RICHMOND NATURE PARK,,9,,19.0,,,2023,1106PF7.2023.9.20,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,21,BC,,0.0,2023-09-21 00:00:00,,,3.5,0.0,,0.0,0.0,,8.0,14.5,RICHMOND NATURE PARK,,9,,21.0,,,2023,1106PF7.2023.9.21,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,T,,,,22,BC,,0.0,2023-09-22 00:00:00,,,3.0,0.0,,0.0,0.0,,5.5,15.0,RICHMOND NATURE PARK,,9,T,24.5,,,2023,1106PF7.2023.9.22,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,2,BC,,0.0,2023-10-02 00:00:00,,,7.0,0.0,,11.2,11.2,,8.0,11.0,RICHMOND NATURE PARK,,10,,14.0,,,2023,1106PF7.2023.10.2,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,3,BC,,0.0,2023-10-03 00:00:00,,,6.0,0.0,,0.0,0.0,,6.0,12.0,RICHMOND NATURE PARK,,10,,18.0,,,2023,1106PF7.2023.10.3,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,4,BC,,0.0,2023-10-04 00:00:00,,,4.0,0.0,,0.2,0.2,,11.0,14.0,RICHMOND NATURE PARK,,10,,17.0,,,2023,1106PF7.2023.10.4,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,5,BC,,0.0,2023-10-05 00:00:00,,,2.7,0.0,,0.0,0.0,,11.0,15.3,RICHMOND NATURE PARK,,10,,19.5,,,2023,1106PF7.2023.10.5,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,6,BC,,0.0,2023-10-06 00:00:00,,,3.5,0.0,,0.0,0.0,,7.0,14.5,RICHMOND NATURE PARK,,10,,22.0,,,2023,1106PF7.2023.10.6,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,9,BC,,0.0,2023-10-09 00:00:00,,,4.2,0.0,,13.4,13.4,,11.0,13.8,RICHMOND NATURE PARK,,10,,16.5,,,2023,1106PF7.2023.10.9,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,10,BC,,0.0,2023-10-10 00:00:00,,,4.0,0.0,,4.6,4.6,,11.0,14.0,RICHMOND NATURE PARK,,10,,17.0,,,2023,1106PF7.2023.10.10,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,12,BC,,0.0,2023-10-12 00:00:00,,,5.5,0.0,,0.0,0.0,,5.0,12.5,RICHMOND NATURE PARK,,10,,20.0,,,2023,1106PF7.2023.10.12,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,13,BC,,0.0,2023-10-13 00:00:00,,,5.0,0.0,,6.6,6.6,,4.0,13.0,RICHMOND NATURE PARK,,10,,22.0,,,2023,1106PF7.2023.10.13,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,16,BC,,0.0,2023-10-16 00:00:00,,,3.2,0.0,,7.2,7.2,,13.0,14.8,RICHMOND NATURE PARK,,10,,16.5,,,2023,1106PF7.2023.10.16,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,17,BC,,0.0,2023-10-17 00:00:00,,,8.5,0.0,,42.4,42.4,,5.0,9.5,RICHMOND NATURE PARK,,10,,14.0,,,2023,1106PF7.2023.10.17,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,18,BC,,0.0,2023-10-18 00:00:00,,,5.2,0.0,,9.8,9.8,,10.5,12.8,RICHMOND NATURE PARK,,10,,15.0,,,2023,1106PF7.2023.10.18,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,25,BC,,0.0,2023-10-25 00:00:00,,,8.5,0.0,,0.6,0.6,,5.0,9.5,RICHMOND NATURE PARK,,10,,14.0,,,2023,1106PF7.2023.10.25,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,26,BC,,0.0,2023-10-26 00:00:00,,,12.2,0.0,,0.0,0.0,,-1.0,5.8,RICHMOND NATURE PARK,,10,,12.5,,,2023,1106PF7.2023.10.26,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,27,BC,,0.0,2023-10-27 00:00:00,,,13.7,0.0,,0.0,0.0,,-3.0,4.3,RICHMOND NATURE PARK,,10,,11.5,,,2023,1106PF7.2023.10.27,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,30,BC,,0.0,2023-10-30 00:00:00,,,13.5,0.0,,0.0,0.0,,-3.0,4.5,RICHMOND NATURE PARK,,10,,12.0,,,2023,1106PF7.2023.10.30,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,31,BC,,0.0,2023-10-31 00:00:00,,,12.5,0.0,,0.4,0.4,,-3.0,5.5,RICHMOND NATURE PARK,,10,,14.0,,,2023,1106PF7.2023.10.31,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,1,BC,,0.0,2023-11-01 00:00:00,,,10.5,0.0,,28.0,28.0,,0.0,7.5,RICHMOND NATURE PARK,,11,,15.0,,,2023,1106PF7.2023.11.1,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,2,BC,,0.0,2023-11-02 00:00:00,,,5.0,0.0,,1.2,1.2,,8.0,13.0,RICHMOND NATURE PARK,,11,,18.0,,,2023,1106PF7.2023.11.2,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,3,BC,,0.0,2023-11-03 00:00:00,,,6.7,0.0,,16.2,16.2,,7.0,11.3,RICHMOND NATURE PARK,,11,,15.5,,,2023,1106PF7.2023.11.3,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,,,,,,13,BC,,0.0,2023-11-13 00:00:00,,,11.2,0.0,,0.2,0.2,,2.0,6.8,RICHMOND NATURE PARK,,11,,11.5,,,2023,1106PF7.2023.11.13,1106PF7,,,0.0,,3.0
-123.09305555555557,49.170833333333334,M,M,,M,M,15,BC,M,,2023-11-15 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,11,M,,,M,2023,1106PF7.2023.11.15,1106PF7,,M,,,3.0
-123.09305555555557,49.170833333333334,M,M,,M,M,16,BC,M,,2023-11-16 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,11,M,,,M,2023,1106PF7.2023.11.16,1106PF7,,M,,,3.0
-123.09305555555557,49.170833333333334,M,M,,M,M,17,BC,M,,2023-11-17 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,11,M,,,M,2023,1106PF7.2023.11.17,1106PF7,,M,,,3.0
-123.09305555555557,49.170833333333334,M,M,,M,M,20,BC,M,,2023-11-20 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,11,M,,,M,2023,1106PF7.2023.11.20,1106PF7,,M,,,3.0
-123.09305555555557,49.170833333333334,M,M,,M,M,21,BC,M,,2023-11-21 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,11,M,,,M,2023,1106PF7.2023.11.21,1106PF7,,M,,,3.0
-123.09305555555557,49.170833333333334,M,M,,M,M,22,BC,M,,2023-11-22 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,11,M,,,M,2023,1106PF7.2023.11.22,1106PF7,,M,,,3.0
-123.09305555555557,49.170833333333334,M,M,,M,M,23,BC,M,,2023-11-23 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,11,M,,,M,2023,1106PF7.2023.11.23,1106PF7,,M,,,3.0
